sample_id,severity,method
8432784,none,"    public AllRedisProcessorsCreator(RedisClient redisClient, ExchangeConverter exchangeConverter) {
        this.processors.putAll(new ConnectionRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new HashesRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new KeysRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new ListsRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new PubSubRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new SetsRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new SortedSetsRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new StringsRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new TransactionRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
        this.processors.putAll(new GeoRedisProcessorsCreator().getProcessors(redisClient, exchangeConverter));
    }"
7733996,none,"    @Override
    public boolean isDone() {
        return super.isDone();
    }"
8659626,none,"    public RecurrenceRule(GenericValue rule) throws RecurrenceRuleException {
        this.rule = rule;
        if (!""RecurrenceRule"".equals(rule.getEntityName())) {
            throw new RecurrenceRuleException(""Invalid RecurrenceRule Value object."");
        }
        init();
    }"
7881040,none,"  @Override
  public ArchiveMemberPath getRelativeArchiveMemberPath(SourcePath sourcePath) {
    Preconditions.checkState(sourcePath instanceof ArchiveMemberSourcePath);
    ArchiveMemberSourcePath archiveMemberSourcePath = (ArchiveMemberSourcePath) sourcePath;

    Path archiveRelativePath = getRelativePath(archiveMemberSourcePath.getArchiveSourcePath());

    return ArchiveMemberPath.of(archiveRelativePath, archiveMemberSourcePath.getMemberPath());
  }"
6666849,none,"    @Override
    public APIRequestUpdate setParam(String param, Object value) {
      setParamInternal(param, value);
      return this;
    }"
4301941,none,"    public String getAdminRealm() {
        return adminServerSetting.getAdminRealm();
    }"
9442366,none,"    private static void setFieldValue(Field field, String value) {
        try {
            field.set(null, value);
        } catch (IllegalArgumentException | IllegalAccessException e) {
            throw new Error(""Unable to access or set message for field "" + field.getName());
        }
    }"
4371297,none,"        MtomValidationErrorHandler(ErrorHandler origErrorHandler, Node node) {
            this.origErrorHandler = origErrorHandler;
            this.node = node;
        }"
5625637,none,"        @Override
        public int getDefaultBackgroundColor()
        {
            return 0;
        }"
8038797,none,"	public static Iterator<EObject> getNonDerivedContents(EObject eObject) {
		EClassImpl.FeatureSubsetSupplier featureSupplier = (EClassImpl.FeatureSubsetSupplier) eObject.eClass().getEAllStructuralFeatures();
		EStructuralFeature[] eStructuralFeatures = featureSupplier.containments();

		return (eStructuralFeatures == null 
				? EContentsEList.<EObject> emptyContentsEList()
				: new EContentsEList<EObject>(eObject, eStructuralFeatures) {
					@Override
					protected ListIterator<EObject> newResolvingListIterator() {
						return new ResolvingFeatureIteratorImpl<EObject>(eObject, eStructuralFeatures) {
							@Override
							protected boolean isIncluded(EStructuralFeature eStructuralFeature) {
								return !eStructuralFeature.isDerived();
							}
						};
					}
				}).iterator();
	}"
7357208,none,"    public UsernamePasswordCredentials(final String username, final String password) {
        super();

        if (username == null) {
            throw new IllegalArgumentException(""Username may not be null"");
        }

        this.username = username;
        this.password = password;
    }"
9528887,none,"    @Override
    public TFOOT<T> $onmouseover(String value) {
      addAttr(""onmouseover"", value);
      return this;
    }"
8968711,none,"    @Override
    public int hashCode() {
      List<Object> list = new ArrayList<Object>();

      boolean present_success = true;
      list.add(present_success);
      if (present_success)
        list.add(success);

      return list.hashCode();
    }"
6513603,none,"    ProductVersionExpansionRun(P2TargetPlatform targetPlatform, File productFile) {
        this.targetPlatform = targetPlatform;
        this.productFile = productFile;
    }"
7273316,none,"    public JAntiLabel(String text) {
        super(text);
    }"
7711083,none,"        public final @NotNull Builder setHeader(@NotNull String header) {
            this.setArg2(Unpooled.wrappedBuffer(header.getBytes(StandardCharsets.UTF_8)));
            this.header = header;
            return this;
        }"
3738168,none,"      public Builder clear() {
        super.clear();
        tableId_ = 0L;
        bitField0_ = (bitField0_ & ~0x00000001);
        schemaName_ = """";
        bitField0_ = (bitField0_ & ~0x00000002);
        tableName_ = """";
        bitField0_ = (bitField0_ & ~0x00000004);
        eventType_ = """";
        bitField0_ = (bitField0_ & ~0x00000008);
        if (oldKeysBuilder_ == null) {
          oldKeys_ = java.util.Collections.emptyList();
          bitField0_ = (bitField0_ & ~0x00000010);
        } else {
          oldKeysBuilder_.clear();
        }
        if (keysBuilder_ == null) {
          keys_ = java.util.Collections.emptyList();
          bitField0_ = (bitField0_ & ~0x00000020);
        } else {
          keysBuilder_.clear();
        }
        if (columnsBuilder_ == null) {
          columns_ = java.util.Collections.emptyList();
          bitField0_ = (bitField0_ & ~0x00000040);
        } else {
          columnsBuilder_.clear();
        }
        executeTime_ = 0L;
        bitField0_ = (bitField0_ & ~0x00000080);
        pairId_ = 0L;
        bitField0_ = (bitField0_ & ~0x00000100);
        syncMode_ = """";
        bitField0_ = (bitField0_ & ~0x00000200);
        syncConsistency_ = """";
        bitField0_ = (bitField0_ & ~0x00000400);
        size_ = 0L;
        bitField0_ = (bitField0_ & ~0x00000800);
        remedy_ = false;
        bitField0_ = (bitField0_ & ~0x00001000);
        sql_ = """";
        bitField0_ = (bitField0_ & ~0x00002000);
        ddlSchemaName_ = """";
        bitField0_ = (bitField0_ & ~0x00004000);
        hint_ = """";
        bitField0_ = (bitField0_ & ~0x00008000);
        withoutSchema_ = false;
        bitField0_ = (bitField0_ & ~0x00010000);
        return this;
      }"
8142013,none,"      @Override
      public Adapter defaultCase(EObject object)
      {
        return createEObjectAdapter();
      }"
5045944,none,"    public RDFParserBuilder fromString(String string) {
        clearSource();
        this.content = string;
        return this;
    }"
8894917,none,"    public static org.apache.hadoop.hive.llap.daemon.rpc.LlapDaemonProtocolProtos.PurgeCacheResponseProto parseFrom(
        java.io.InputStream input,
        com.google.protobuf.ExtensionRegistryLite extensionRegistry)
        throws java.io.IOException {
      return PARSER.parseFrom(input, extensionRegistry);
    }"
4975742,none,"    private void to(final TopicNameExtractor<K, V> topicExtractor, final ProducedInternal<K, V> produced) {
        final String name = builder.newProcessorName(SINK_NAME);

        final StreamSinkNode<K, V> sinkNode = new StreamSinkNode<>(
            name,
            topicExtractor,
            produced
        );

        builder.addGraphNode(this.streamsGraphNode, sinkNode);
    }"
8496550,none,"    public StateMachine() {
        _initialStateEntry = new StateEntry(null);
    }"
4051372,none,"  public boolean hasFailed() throws ExecutionException, InterruptedException {
    if (processBundleResponse != null && processBundleResponse.toCompletableFuture().isDone()) {
      return !processBundleResponse.toCompletableFuture().get().getError().isEmpty();
    } else {
      // At the very least, we don't know that this has failed yet.
      return false;
    }
  }"
6986522,none,"  public SynchronizedStatement(SourcePosition sourcePosition, Expression expression, Block body) {
    super(sourcePosition);
    this.expression = checkNotNull(expression);
    this.body = checkNotNull(body);
  }"
5516822,none,"  @Override
  public byte[] encode(final T obj) {
    final Encoder<T> encoder = (Encoder<T>) clazzToEncoderMap.get(obj.getClass());
    if (encoder == null) {
      throw new RemoteRuntimeException(""Encoder for "" + obj.getClass() + "" not known."");
    }

    final WakeTuplePBuf.Builder tupleBuilder = WakeTuplePBuf.newBuilder();
    tupleBuilder.setClassName(obj.getClass().getName());
    tupleBuilder.setData(ByteString.copyFrom(encoder.encode(obj)));
    return tupleBuilder.build().toByteArray();
  }"
6198340,none,"    @Override
    public boolean equals(Object o) {
      if (this == o) {
        return true;
      }
      if (!(o instanceof Key)) {
        return false;
      }
      Key key = (Key) o;
      return annotationType.equals(key.annotationType) && type.equals(key.type);
    }"
4555364,none,"    public static boolean isInfinite(Number num) {
        if (num instanceof Double) {
            return ((Double) num).isInfinite();
        } else if (num instanceof Float) {
            return ((Float) num).isInfinite();
        } else if (hasTypeThatIsKnownToNotSupportInfiniteAndNaN(num)) {
            return false;
        } else {
            throw new UnsupportedNumberClassException(num.getClass());
        }           
    }"
